L -339.3756, -539.1363, 0.0000, -327.4118, -543.4360, 0.0000, 112, 96, 78
L -327.4118, -543.4360, 0.0000, -315.4480, -539.1363, 0.0000, 112, 96, 78
L -315.4480, -539.1363, 0.0000, -303.4842, -542.9362, 0.0000, 112, 96, 78
L -303.4842, -542.9362, 0.0000, -291.5203, -539.1363, 0.0000, 112, 96, 78
L -291.5203, -539.1363, 0.0000, -279.5565, -543.5826, 0.0000, 112, 96, 78
L -279.5565, -543.5826, 0.0000, -267.5927, -539.1363, 0.0000, 112, 96, 78
L -267.5927, -539.1363, 0.0000, -255.6289, -543.1819, 0.0000, 112, 96, 78
L -255.6289, -543.1819, 0.0000, -243.6651, -539.1363, 0.0000, 112, 96, 78
L -243.6651, -539.1363, 0.0000, -231.7013, -544.6743, 0.0000, 112, 96, 78
L -231.7013, -544.6743, 0.0000, -219.7375, -539.1363, 0.0000, 112, 96, 78
L -219.7375, -539.1363, 0.0000, -207.7737, -542.0747, 0.0000, 112, 96, 78
L -207.7737, -542.0747, 0.0000, -195.8099, -539.1363, 0.0000, 112, 96, 78
L -195.8099, -539.1363, 0.0000, -183.8461, -544.7628, 0.0000, 112, 96, 78
L -183.8461, -544.7628, 0.0000, -171.8823, -539.1363, 0.0000, 112, 96, 78
L -171.8823, -539.1363, 0.0000, -159.9184, -540.6861, 0.0000, 112, 96, 78
L -159.9184, -540.6861, 0.0000, -147.9546, -539.1363, 0.0000, 112, 96, 78
L -147.9546, -539.1363, 0.0000, -135.9908, -545.5864, 0.0000, 112, 96, 78
L -135.9908, -545.5864, 0.0000, -124.0270, -539.1363, 0.0000, 112, 96, 78
L -124.0270, -539.1363, 0.0000, -112.0632, -543.7322, 0.0000, 112, 96, 78
L -112.0632, -543.7322, 0.0000, -100.0994, -539.1363, 0.0000, 112, 96, 78
L -100.0994, -539.1363, 0.0000, -88.1356, -540.5434, 0.0000, 112, 96, 78
L -88.1356, -540.5434, 0.0000, -76.1718, -539.1363, 0.0000, 112, 96, 78
L -76.1718, -539.1363, 0.0000, -64.2080, -540.7800, 0.0000, 112, 96, 78
L -64.2080, -540.7800, 0.0000, -52.2442, -539.1363, 0.0000, 112, 96, 78
L -52.2442, -539.1363, 0.0000, -40.2804, -541.7484, 0.0000, 112, 96, 78
L -40.2804, -541.7484, 0.0000, -28.3165, -539.1363, 0.0000, 112, 96, 78
L -28.3165, -539.1363, 0.0000, -16.3527, -542.9271, 0.0000, 112, 96, 78
L -16.3527, -542.9271, 0.0000, -4.3889, -539.1363, 0.0000, 112, 96, 78
L -4.3889, -539.1363, 0.0000, 7.5749, -544.9368, 0.0000, 112, 96, 78
L 7.5749, -544.9368, 0.0000, 19.5387, -539.1363, 0.0000, 112, 96, 78
L 19.5387, -539.1363, 0.0000, 31.5025, -543.8635, 0.0000, 112, 96, 78
L 31.5025, -543.8635, 0.0000, 43.4663, -539.1363, 0.0000, 112, 96, 78
L 43.4663, -539.1363, 0.0000, 55.4301, -543.9812, 0.0000, 112, 96, 78
